equation,id,f_value,operating_condition,if,low_impact,inactive
C2H + C4H2 <=> C2H2 + C4H,742,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017926665831695564,True,True
C6H2 + H <=> C6H + H2,743,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.001143663551945311,True,True
C6H2 + OH <=> C6H + H2O,744,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017364723075471496,True,True
C6H2 + M <=> C6H + H + M,745,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015558835645907487,True,True
2 C4H2 <=> C8H2 + H2,746,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",7.982124768332435e-05,True,True
C8H2 + M <=> C8H + H + M,747,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00571060682660097,True,True
C8H2 + H <=> C8H + H2,748,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.022627385327857248,True,True
C8H2 + OH <=> C8H + H2O,749,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008149753020984996,True,True
A1 + CH3 <=> A1- + CH4,750,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021223858149845107,True,True
A1 + C2H <=> A1- + C2H2,751,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03148500638995491,True,True
A1 + C4H <=> A1- + C4H2,752,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.022282296154148847,True,True
A1 + C6H <=> A1- + C6H2,753,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008748942339652697,True,True
A1 + C8H <=> A1- + C8H2,754,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0016303790976519988,True,True
INDENE + O2 <=> HO2 + INDENYL,755,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013787117139209463,True,True
HO2 + INDENE <=> H2O2 + INDENYL,756,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0017188189812745369,True,True
INDENE <=> H + INDENYL,757,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.003939411822649778,True,True
INDENE + O <=> INDENYL + OH,758,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011688859768462317,True,True
INDENE + O <=> C7H7 + HCCO,759,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015387271678920345,True,True
H + INDENE <=> H2 + INDENYL,760,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006075833432524211,True,True
C2H2 + C7H7 <=> H + INDENE,761,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011003723325465484,True,True
H + INDENE <=> A1C2H + CH3,762,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015620533915700667,True,True
H + INDENE <=> A1 + H2CCCH,763,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01436014175277723,True,True
INDENE + OH <=> C7H7 + CH2CO,764,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.003145782861261891,True,True
INDENE + OH <=> H2O + INDENYL,765,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009861739902474246,True,True
CH3 + INDENE <=> CH4 + INDENYL,766,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.028910440393288734,True,True
H2CCCH + INDENE <=> C3H4 + INDENYL,767,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004551697265039618,True,True
A1- + INDENE <=> A1 + INDENYL,768,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0007634356692072209,True,True
C7H7 + INDENE <=> C7H8 + INDENYL,769,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008970729443939932,True,True
C4H2 + C5H5 <=> INDENYL,770,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013207290852902094,True,True
INDENYL => C2H2 + C4H2 + H2CCCH,771,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021828159497626853,True,True
INDENYL + O <=> CO + n-C8H7,772,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0015573053084408715,True,True
INDENYL + O <=> A1C2H3* + CO,773,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011488623859565634,True,True
HO2 + INDENYL => CO + OH + n-C8H7,774,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013766649754586253,True,True
HO2 + INDENYL => A1C2H + CO + H2O,775,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004749833071149039,True,True
HO2 + INDENYL => A1C2H3* + CO + OH,776,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027901394170851152,True,True
A1 + A1- <=> H + P2,777,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0009285127074983823,True,True
H2CCCH + INDENYL => P2,778,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021126208432982296,True,True
H2CCCH + INDENE => H + P2,779,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.002775595813402093,True,True
2 A1- <=> P2,780,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0018764233797755796,True,True
2 A1- <=> H + P2-,781,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021813249962442258,True,True
P2 <=> H + P2-,782,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.026489912425584766,True,True
P2 <=> C3H2 + INDENE,783,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02597410928570126,True,True
O2 + P2- <=> A2 + CO + HCO,784,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011736765294825794,True,True
H + P2 <=> H2 + P2-,785,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007843156644381385,True,True
OH + P2 <=> H2O + P2-,786,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.024141581988610637,True,True
A1 + i-C4H5 => A2 + H + H2,787,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0015887008961678053,True,True
A1- + C4H6 => A2 + H + H2,788,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01274232906116246,True,True
A1- + H2CCCCH <=> A2,789,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015144035435043161,True,True
A1- + H2CCCCH <=> A2- + H,790,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01223572274281194,True,True
A1- + C4H4 <=> A2 + H,791,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006366507244748778,True,True
C7H7 + H2CCCH => A2 + 2 H,792,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014286588725879738,True,True
A1C2H- + C2H2 <=> A2-,793,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018707993662529274,True,True
A1C2H3* + C2H2 <=> A2 + H,794,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019241905955679872,True,True
C2H2 + n-C8H7 <=> A2 + H,795,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004915973664984409,True,True
CH3 + INDENYL <=> A2 + 2 H,796,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.012627869608334154,True,True
CH2 + INDENE => A2 + 2 H,797,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.016924277390434242,True,True
CH2(S) + INDENE <=> A2 + 2 H,798,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014385529433396469,True,True
A2 + O <=> A1C2H + CH2CO,799,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010880708529920994,True,True
A2 + O => CO + H + INDENYL,800,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007243988658973248,True,True
A2 + O <=> HCCO + n-C8H7,801,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005630165170320598,True,True
A2 + O <=> A1C2H3* + HCCO,802,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019166453432850904,True,True
A2 + O <=> A2- + OH,803,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02143325629423254,True,True
A2 + H <=> A2- + H2,804,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0049501451201415065,True,True
A2 + OH <=> A2- + H2O,805,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0014833870550229758,True,True
A2 + OH => A1C2H + CH2CO + H,806,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04228402216854492,True,True
A2 + CH3 <=> A2- + CH4,807,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013440308298361826,True,True
A2 + C2H <=> A2- + C2H2,808,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015242454374030477,True,True
A2 + C2H <=> A2C2H + H,809,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.012746468765248847,True,True
A2- + O2 => A1C2H + CO + HCO,810,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.030915311650342517,True,True
A2- + O => CO + INDENYL,811,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007711415822426027,True,True
A2- + H <=> A2,812,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014231285679948013,True,True
A2- + HO2 => CO + INDENYL + OH,813,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009199564847018647,True,True
A2- + C2H2 <=> A2C2H + H,814,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013716188721625321,True,True
A2C2H + H <=> A2C2H* + H2,815,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011515980324399589,True,True
A2C2H + OH <=> A2- + CH2CO,816,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00808891012093072,True,True
A2C2H + OH <=> A2C2H* + H2O,817,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018977514780649667,True,True
H2CCCH + INDENYL => A2C2H + 2 H,818,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007162541312145163,True,True
A2- + CH3 <=> A2CH3,819,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005150742963045694,True,True
A2 + CH2 <=> A2CH3,820,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009197600466849051,True,True
A2 + CH2(S) <=> A2CH3,821,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013885974475095812,True,True
A2CH2 + H <=> A2CH3,822,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008642857742144785,True,True
A2- + CH3 <=> A2CH2 + H,823,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006992605171451888,True,True
A2CH3 + O2 <=> A2CH2 + HO2,824,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.035340819941021034,True,True
A2CH3 + O <=> A2CH2 + OH,825,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010716646610272584,True,True
A2CH3 + H <=> A2CH2 + H2,826,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005581471139352039,True,True
A2CH3 + H <=> A2 + CH3,827,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.001442331285984592,True,True
A2CH3 + OH <=> A2CH2 + H2O,828,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04932186037150331,True,True
A2CH3 + HO2 <=> A2CH2 + H2O2,829,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011965389245538152,True,True
A2CH3 + CH3 <=> A2CH2 + CH4,830,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02282773962295197,True,True
A2- + A2CH3 <=> A2 + A2CH2,831,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011995567504711431,True,True
A2CH2 + CH2 <=> A2C2H + H + H2,832,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006155634849786931,True,True
A2CH2 + H2CCCH <=> A3 + 2 H,833,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00977308293739058,True,True
A1C2H- + C4H4 <=> A2R5 + H,834,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0040433314994473635,True,True
A1C2H3* + C4H2 <=> A2R5 + H,835,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.002295877667165366,True,True
C4H2 + n-C8H7 <=> A2R5 + H,836,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017366021489742266,True,True
H2CCCH + INDENYL => A2R5 + 2 H,837,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.012336535260878677,True,True
H2CCCH + INDENE => A2R5 + H + H2,838,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017358773754125218,True,True
H2CCCH + INDENYL <=> A2R5 + H2,839,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03928585764869417,True,True
A2- + C2H2 <=> A2R5 + H,840,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011655892789249805,True,True
A2C2H* + H <=> A2R5,841,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0379089162049578,True,True
A2C2H + H <=> A2R5 + H,842,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019787495841626236,True,True
A2R5- + H (+M) <=> A2R5 (+M),843,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004563675116431918,True,True
A2R5 <=> A1C2H + C4H2,844,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.002667828379269291,True,True
A2R5 + O <=> A2R5- + OH,845,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019811604807028958,True,True
A2R5 + O => A2- + HCCO,846,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008554698512639998,True,True
A2R5 + H <=> A2R5- + H2,847,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005881296492465337,True,True
A2R5 + OH <=> A2R5- + H2O,848,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019858526908521662,True,True
A2R5 + OH <=> A2- + CH2CO,849,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04069391186480251,True,True
A1- + A1C2H <=> A3 + H,850,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007144756804610026,True,True
A1 + A1C2H- <=> A3 + H,851,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01495695382664221,True,True
A2- + C4H4 <=> A3 + H,852,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014382014454865902,True,True
A2- + C4H2 <=> A3-,853,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019008030838192174,True,True
C2H2 + P2- <=> A3 + H,854,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009869204397746236,True,True
A2C2H* + C2H2 <=> A3-,855,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01568712550871247,True,True
A2R5- + C2H2 <=> A3-,856,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0002710480616969269,True,True
A2R5 + C2H2 => A3,857,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015039774465795653,True,True
A2 + C4H2 => A3,858,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.035059684427124135,True,True
A3 + O <=> A2C2H + CH2CO,859,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0004916906416752477,True,True
A3 + O <=> A3- + OH,860,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02453968002289782,True,True
A3 + O => HCCO + P2-,861,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.028409019865848102,True,True
A3 + H <=> A3- + H2,862,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0009175134290868588,True,True
A3 + OH <=> A3- + H2O,863,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0019347779786818235,True,True
A3 + OH => A2C2H + CH2CO + H,864,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007256357543131809,True,True
A3 + OH <=> CH2CO + P2-,865,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02538017266584947,True,True
A3 + CH3 <=> A3- + CH4,866,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01943782189946118,True,True
A3 + C2H <=> A3C2H + H,867,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01790223033301564,True,True
A3C2H + H <=> A3C2H* + H2,868,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.025028796844980494,True,True
A3C2H + OH <=> A3- + CH2CO,869,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01038313102287178,True,True
A3- + O2 => A2R5 + CO + HCO,870,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008196150636507629,True,True
A3- + H <=> A3,871,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005482055942676497,True,True
A3- + C2H2 <=> A3C2H + H,872,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01717065643333102,True,True
A3 + CH2 <=> A3CH3,873,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.032502325075747386,True,True
A3 + CH2(S) <=> A3CH3,874,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0018538150659427812,True,True
A3CH2 + H <=> A3- + CH3,875,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005100633328267248,True,True
A3CH3 <=> A3CH2 + H,876,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010908355617009903,True,True
A3CH3 + O2 <=> A3CH2 + HO2,877,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0072888631567160035,True,True
A3CH3 + O <=> A3CH2 + OH,878,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004480807116230219,True,True
A3CH2 + O <=> A3- + CH2O,879,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.031490813756658645,True,True
A3CH3 + H <=> A3CH2 + H2,880,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03087867552836123,True,True
A3CH3 + H <=> A3 + CH3,881,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.024499250087916872,True,True
A3CH3 + OH <=> A3CH2 + H2O,882,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007293675573597417,True,True
A3CH3 + HO2 <=> A3CH2 + H2O2,883,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.012529498087387406,True,True
A3CH3 + CH3 <=> A3CH2 + CH4,884,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004236171680083669,True,True
A3CH2 + HO2 => A3- + CH2O + OH,885,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007014193268140768,True,True
A3CH2 + CH2 <=> A4 + H + H2,886,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007708018827892975,True,True
A2R5 + C4H2 => A4,887,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011609401126187049,True,True
A1C2H + A1C2H- <=> A4 + H,888,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.003166794774988652,True,True
A1C2H + n-C8H7 => A4 + H + H2,889,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01520842697696464,True,True
A1C2H + A1C2H3* => A4 + H + H2,890,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.000362828225972515,True,True
C7H7 + INDENYL => A4 + 2 H2,891,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011581578923657571,True,True
2 INDENYL => A4 + C2H2 + H2,892,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03128579861487255,True,True
A2 + C6H <=> A4-,893,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005435936835617508,True,True
A1- + A2 <=> A4 + H + H2,894,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018592791709531282,True,True
A1 + A2- <=> A4 + H + H2,895,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02369685587868176,True,True
A1- + A2- => A4 + H2,896,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009104543817811148,True,True
A2- + C6H2 <=> A4-,897,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004303556042182191,True,True
A2C2H* + C4H4 <=> A4 + H,898,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015746376105613375,True,True
A2R5- + C4H2 => A4-,899,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04406077928853264,True,True
A2R5- + H2CCCCH <=> A4,900,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009075057385154623,True,True
A3- + C2H2 <=> A4 + H,901,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018807993721221748,True,True
A3C2H + H <=> A4 + H,902,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0010221042356068919,True,True
A4 + O <=> A3- + HCCO,903,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01881480352327907,True,True
A4 + H <=> A4- + H2,904,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.024633413788925643,True,True
A4 + OH <=> A4- + H2O,905,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005061393062068331,True,True
A4 + OH <=> A3- + CH2CO,906,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008307638276327797,True,True
A4 + CH3 <=> A4- + CH4,907,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007197754682275979,True,True
A4- + O2 <=> A3- + 2 CO,908,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.003718583405919907,True,True
A4- + H <=> A4,909,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02296150372106461,True,True
A4- + C2H2 <=> A4C2H + H,910,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.034366661428759354,True,True
A4C2H + H <=> A4C2H* + H2,911,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019140943131732365,True,True
A4C2H + H <=> BGHIF + H,912,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02738112406872122,True,True
A4C2H* + H <=> BGHIF,913,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0015309004280841764,True,True
C6H + P2 <=> C18H11,914,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.020660451530931427,True,True
C6H2 + P2- <=> BGHIF + H,915,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027355153377963123,True,True
C6H2 + P2- <=> C18H11,916,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01758969437584318,True,True
A3- + C4H4 <=> C18H12 + H,917,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027495372100731753,True,True
A3C2H* + C2H2 <=> BGHIF + H,918,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021739390386140894,True,True
A1C2H- + A2 => BGHIF + H + H2,919,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0070205744550844015,True,True
A1C2H + A2- => BGHIF + H + H2,920,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0159105120953754,True,True
INDENE + INDENYL => C18H12 + H + H2,921,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0061819594675785435,True,True
2 INDENYL => BGHIF + 2 H2,922,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.024543189523490744,True,True
A1- + A2C2H <=> C18H12 + H,923,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027147770922371254,True,True
A1 + A2C2H* <=> C18H12 + H,924,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0033210630591802934,True,True
A1 + A2R5- => BGHIF + H + H2,925,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013033136544448522,True,True
A3C2H* + C4H4 <=> BAPYR + H,926,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0011691597489598717,True,True
A4- + C4H4 <=> BAPYR + H,927,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04423494568488219,True,True
A4C2H* + C2H2 <=> BAPYR*S,928,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013822040445733614,True,True
